curso,ano,prova,tipoquestao,idquestao,objeto,objetodetalhado,gabarito,acertoscurso,acertosregiao,acertosbrasil,acertosdif,texto,imagem,urlprova,urlsintese,urlcurso,urlcrop
CC,2008,Geral,Objetiva,6,"Ecologia;
Mapas sócio e geopolítico;
Globalização;
Políticas públicas: educação, saneamento, saúde,
segurança e desenvolvimento sustentável.",,B,"76,9","70,1","61,8","15,1",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Geral,Objetiva,7,"Exclusão e minorias;
Relações interpessoais (respeitar, cuidar, considerar e
conviver);
Democracia e cidadania.",,D,"69,2","49,7","45,3","23,9",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Geral,Objetiva,8,"Arte, cultura e filosofia;
Democracia e cidadania.",,C,"76,9","69,5",68,"8,9",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Geral,Discursiva,9,"Políticas públicas. Direitos Humanos. Ler e interpretar textos; analisar e criticar informações; extrair
conclusões por indução e/ou dedução; estabelecer relações, comparações e
contrastes em diferentes situações; detectar contradições; fazer escolhas valorativas
avaliando consequências; questionar a realidade; argumentar coerentemente.",,-,"38,5","41,7","41,1","-2,6",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Geral,Discursiva,10,"Educação. Ler e interpretar textos; analisar e criticar informações; extrair
conclusões por indução e/ou dedução; estabelecer relações, comparações e
contrastes em diferentes situações; detectar contradições; fazer escolhas valorativas
avaliando consequências; questionar a realidade; argumentar coerentemente.",,-,"41,5","41,5","39,5",2,,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,11,Arquitetura de Computadores,,C,"92,3","69,2","62,6","29,7",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,12,Engenharia de Software,,C,"7,7","19,9","19,6","-11,9",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,13,Lógica Matemática e Matemática Discreta,,A,"38,5","45,3","44,6","-6,1",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,14,Algoritmos e Estruturas de Dados,,E,"30,8","22,1","19,8",11,,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,15,"Ética, Computador e Sociedade",,B,"69,2","65,7","56,5","12,7",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,16,Engenharia de Software,,B,"46,2","28,9","27,3","18,9",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,17,Lógica Matemática e Matemática Discreta,,D,"46,2","27,6","25,6","20,6",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,18,Programação,,C,"53,8","40,4","36,9","16,9",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,19,Sistemas Operacionais,,A,"53,8","59,8","53,1","0,7",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Discursiva,20,Algoritmos e Estruturas de Dados. Tabelas hash (tabelas de dispersão).,,-,"79,5","25,9",20,"59,5",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,21,Banco de Dados,,D,"53,8","20,5","19,9","33,9",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,22,"Linguagens Formais e Autômatos, Compiladores e Computabilidade",,A,"84,6","63,2","57,2","27,4",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,23,Banco de Dados,,E,"30,8","17,5","15,6","15,2",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,24,Circuitos Digitais,,E,"30,8","13,3","12,4","18,4",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,25,Computação Gráfica e Processamento de Imagem,,E,-,16,"16,9",-,,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,26,Computação Gráfica e Processamento de Imagem,,B,"61,5",40,"36,2","25,3",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,27,Redes de Computadores e Sistemas Distribuídos,,D,"30,8","45,2","39,2","-8,4",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,28,Inteligência Artificial,,A,"92,3","56,8","50,6","41,7",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,29,"Linguagens Formais e Autômatos, Compiladores e Computabilidade",,D,"30,8","22,6","21,9","8,9",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,30,Telecomunicações,,D,"15,4",14,"12,8","2,6",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,31,Inteligência Artificial,,B,"23,1","40,8","38,1",-15,,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,32,Probabilidade e Estatística,,C,"7,7","18,3","20,7",-13,,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,33,"Linguagens Formais e Autômatos, Compiladores e Computabilidade",,C,"61,5","34,3","30,7","30,8",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,34,Telecomunicações,,A,"38,5","30,9","28,6","9,9",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,35,Redes de Computadores e Sistemas Distribuídos,,B,"30,8",23,"22,3","8,5",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,36,Redes de Computadores e Sistemas Distribuídos,,A,"53,8","29,9","26,9","26,9",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,37,Probabilidade e Estatística,,C,"15,4","18,9","20,9","-5,5",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Objetiva,38,Circuitos Digitais,,E,"69,2",34,"34,7","34,5",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Discursiva,39,Dominar os fundamentos científicos e tecnológicos relacionados à área de Computação; Saber modelar e especificar soluções computacionais para diversos tipos de problemas. ,,-,"50,2","21,6","18,1","32,1",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2008,Específica,Discursiva,40,"Dominar os fundamentos científicos e tecnológicos relacionados à área de Computação; Saber modelar e especificar soluções computacionais para diversos tipos de problemas; Ter capacidade para analisar, projetar, desenvolver, implementar, validar e gerenciar qualquer projeto de software.",,-,"7,7","12,5","8,9","-1,2",,,http://download.inep.gov.br/download/Enade2008_RNP/COMPUTACAO.pdf,http://download.inep.gov.br/educacao_superior/enade/relatorio_sintese/2008/2008_rel_sint_computacao_informatica.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2008/relatorio/cursos/400105824316907.pdf,
CC,2005,Geral,Objetiva,1,Ética. ,,D,"82,4","84,2","80,6","1,8","Está em discussão, na sociedade brasileira, a possibilidade de umareforma política e eleitoral. Fala-se, entre outras propostas, emfinanciamento público de campanhas, fidelidade partidária, listaeleitoral  fechada  e  voto  distrital.  Os  dispositivos  ligados  àobrigatoriedade de os candidatosfazerem declaração  pública debens e prestarem contas dos gastos devem ser aperfeiçoados, osórgãos públicos de fiscalização e controle podem ser equipadose reforçados. Com base no exposto, mudanças na legislação eleitoral poderãorepresentar, como principal aspecto, um reforço daApolítica, porque garantirão a seleção de políticos experientese idôneos.Beconomia,porque incentivarão gastos das empresas públicase privadas.Cmoralidade, porque inviabilizarão candidaturas despreparadasintelectualmente. Dética,  porque  facilitarãoo combate à corrupção e o estímuloà transparência.Ecidadania,  porque  permitirão  a  ampliação  do  número  decidadãos com direito ao voto.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Geral,Objetiva,2,Inclusão e exclusão digital.,,E,"70,6","81,1","76,1","-5,5","Leia e relacione os textos a seguir. O  Governo  Federal  devepromover a inclusão digital, poisa falta de acesso às tecnologiasdigitais    acaba    por    excluirsocialmente   o   cidadão,   emespecial a juventude.Projeto Casa Brasil de inclusão digital começaem  2004.  In:  Mariana  Mazza.  JB  online. Comparando a proposta acima com a charge, pode-se concluir queAo conhecimento da tecnologia digital está democratizado noBrasil.Ba preocupação social é preparar quadros para o domínio dainformática.Co apelo à inclusão digital atrai os jovens para o universo dacomputação.Do acesso à tecnologia digital está perdidoparaas comunidadescarentes.Ea dificuldade de acesso ao mundodigitaltorna o cidadão umexcluído social.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Geral,Objetiva,3,Problemáticas contemporâneas internacionais.,,C,"76,5","74,9",73,"3,5","As  ações  terroristas  cada  vez  mais  se  propagam  pelo  mundo,havendo  ataques  em  várias  cidades,  em  todos  os  continentes.Nesse contexto, analise a seguinte notícia:No dia 10 de março de 2005, o Presidente de Governo daEspanha,JoséLuisRodriguezZapatero, em conferência sobre oterrorismo, ocorrida em Madri para lembrar os atentados do dia11 de março de 2004, assinalou que “os espanhóis encheram asruas em sinal de dor e solidariedade e, dois dias depois, encheramas  urnas,  mostrando,  assim,  o  único  caminho  para  derrotar  oterrorismo:  a  democracia”.  Também  proclamou  que  não  existeálibiparao assassinatoindiscriminado. Zapatero afirmou que nãohá política, nem ideologia, resistência ouluta no terror, só há ovazio da futilidade, a infâmia e a barbárie. Também defendeu acomunidade  islâmica,  lembrando  que  não  se  deve  vincular  essefenômeno com nenhuma civilização,cultura ou religião. Por essemotivo, apostounacriaçãopelasNações Unidas de uma aliança decivilizações,  para  que  nãose  continue  ignorando  a  pobrezaextrema, a exclusão social ou os Estados falidos, que constituem,segundo ele, “um terreno fértil para o terrorismo”.Isabel   Mancebo.   Madri   fecha   conferência   sobre   terrorismo   erelembra    os    mortos    de    11-M.    Disponível    em:http://www2.rnw.nl/rnw/pt/atualidade/europa/at050311_onzedemarco?Acesso    emSet.2005(com    adaptações).A principal razão, indicada pelogovernante espanhol,para quehaja  tais  iniciativas  do  terror  está  explicitada  na  seguinteafirmação: O  desejo  de  vingança  desencadeia  atos  de  barbárie  dosterroristas.BA  democracia  permite  que  as  organizações  terroristas  sedesenvolvam.CA desigualdade social existente em alguns países alimenta oterrorismo.DO  choque  de  civilizações  aprofunda  os  abismos  culturaisentre os países.EA intolerância gera medo e insegurança criando condiçõespara o terrorismo.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Geral,Objetiva,4,Políticas públicas. ,,A,"88,2",92,"90,7","-2,5","As duas charges de Laerte são críticas a dois problemas atuais da sociedade brasileira, que podem ser identificadosApela crise na saúde e na segurança pública.Bpela crise na assistência social e na habitação.Cpela crise na educação básica e na comunicação.Dpela crise na previdência social e pelo desemprego.Epela crise nos hospitais e pelas epidemias urbanas.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Geral,Objetiva,5,Educação e cultura.,,E,"58,8","48,2","50,3","8,5","Leia trechos da carta-resposta de um cacique indígena à sugestão,feita pelo governo do estado da Virgínia (EUA), de que uma tribode índios enviasse alguns jovens para estudar nas escolas dos brancos.(...) Nós estamos convencidos, portanto, de que os senhores desejam o nosso bem e agradecemos de todo o coração. Masaqueles que são sábios reconhecem que diferentes nações têm concepções diferentes das coisas e, sendo assim, os senhores nãoficarão ofendidos ao saber que a vossa idéia de educação não é a mesma que a nossa. (...) Muitos dos nossos bravos guerreirosforam  formados  nas  escolas  do  Norte  e  aprenderam  toda  a  vossa  ciência.  Mas,  quando  eles  voltaramparanós,eram  mauscorredores, ignorantes da vida da floresta e incapazes de suportar o frio e a fome. Não sabiam caçar o veado, matar o inimigo ouconstruir uma cabana e falavam nossa língua muito mal. Eles eram, portanto, inúteis. (...) Ficamos extremamente agradecidos pelavossa oferta e, embora não possamos aceitá-la, paramostrara nossa gratidão, concordamos que os nobres senhores de Virgínianos enviem alguns de seus jovens, que lhes ensinaremos tudo que sabemos e faremos deles homens.Carlos Rodrigues Brandão. O que é educação. São Paulo: Brasiliense, 1984.A  relação  entre  os  dois  principais  temas  do  texto  da  carta  e  a  forma  de  abordagem  da  educação  privilegiada  pelo  cacique  estárepresentada por:Asabedoria e política / educação difusa.Bidentidade e história / educação formal.Cideologia e filosofia / educação superior.Dciência e escolaridade / educação técnica.Eeducação e cultura / educação assistemática.",N,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Geral,Objetiva,6,Cidadania.,,C,"52,9","58,8","54,5","-1,6","O referendo popular é uma prática democrática que vem sendoexercida em alguns países, como exemplificado, na charge, pelocaso espanhol, por ocasião da votação sobre a aprovação ounão  da  Constituição  Européia.  Na  charge,  pergunta-se  comdestaque: “Você aprova o tratado da Constituição Européia?”,sendo    apresentadas    várias    opções,    além    de    haver    apossibilidade de dupla marcação.A crítica contida na charge indica que a prática do referendodeveAser recomendada nas situações em que o plebiscito já tenhaocorrido.Bapresentar  uma  vasta  gama  de  opções  para  garantir  seucaráter democrático.Cser   precedida   de   um   amplo   debate   prévio   para   oesclarecimento da população.Dsignificar  um  tipo  de  consulta  que  possa  inviabilizar  osrumos políticos de uma nação.Eser  entendida  como  uma  estratégia  dos  governos  paramanter o exercício da soberania.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Geral,Objetiva,7,Estabelecer relações. Mapa geopolítico.,,B,"76,5","78,9","77,2","-0,7","A “cidade” retratada na pintura de Alberto da Veiga Guignard estátematizada nos versosAPor entre o Beberibe, e o oceanoEm uma areia sáfia, e lagadiçaJaz o Recife povoação mestiça,Que o belga edificou ímpio tirano.Gregório   de   Matos.   Obra   poética.   Ed.   JamesAmado. Riode Janeiro: Record, v. II, 1990. p. 1.191.BRepousemos na pedra de Ouro Preto,Repousemos no centro de Ouro Preto:São Francisco de Assis! igreja ilustre, acolhe,À tua sombra irmã, meus membros lassos.Murilo   Mendes.   Poesia   completa   e   prosa.   Org.   LucianaStegagno Picchio.  Rio de Janeiro: Nova Aguilar, 1994, p. 460.CBembelelémViva Belém!Belém do Pará porto moderno integrado na equatorialBeleza eterna da paisagemBembelelémViva Belém!Manuel  Bandeira.  Poesia  e  prosa.  Riode  Janeiro:  Aguilar,  v.  I,1958,  p.  196.DBahia, ao invés de arranha-céus, cruzes e cruzesDe braços estendidos para os céus,E na entrada do porto, Antes do Farol da Barra, O primeiro Cristo Redentor do Brasil!Jorge   de   Lima.   Poesia   completa.   Org.   AlexeiBueno. Rio de Janeiro: Nova Aguilar, 1997. p. 211.ENo cimento de Brasília se resguardammaneiras de casa antiga de fazenda,de copiar, de casa-grande de engenho,enfim, das casaronas de alma fêmea.João CabralMelo Neto. Obra completa. Riode   Janeiro:   Nova   Aguilar,   1994,p.   343",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Geral,Discursiva,8,"Analisar diferentes tipos de textos, estabelecendo relações e fazendo comparações entre as idéias por eles apresentadas e Redigir um texto dissertativo argumentativo na modalidade escrita padrão da língua.",,-,"64,7","52,6","51,6","13,1","Agora é vero. Deunaimprensa internacional, com base científicae  fotos  de  satélite:  a  continuar  o  ritmo  atual  da  devastação  e  aincompetência  política  secular  do  Governo  e  do  povobrasileiro  emcontê-las, a Amazônia desaparecerá em menos de 200 anos. A últimagrande  floresta  tropicale  refrigerador  natural  do  único  mundo  ondevivemos irá virar deserto.Internacionalização  já!  Ou  não  seremos  mais  nada.  Nembrasileiros, nem terráqueos. Apenas uma lembrança vagae infeliz de vidabreve, vida louca, daqui a dois séculos.A quem possa interessar e ouvir, assinam essa declaração: todosos rios, os céus, as plantas, os animais, e os povos índios, caboclos euniversais  da  Floresta  Amazônica.  Dia  cincode  junho  de  2005.Dia Mundial do Meio Ambiente e Dia Mundial da Esperança.  A última.Felis    Concolor.    Amazônia?    Internacionalização    já!In:JB ecológico. Ano 4, n.º 41, jun./2005, p. 14-5 (com adaptações).A  tese  da  internacionalização,  ainda  que  circunstancialmentepossa até ser mencionada por pessoas preocupadas com a região, longe está de ser solução para qualquer dos nossos problemas.Assim, escolher a Amazônia parademonstrar preocupação como futuro da humanidade é louvável se assumido também, comtodas as suas conseqüências, que o inaceitável processo de destruição das nossas florestas é omesmo que produz e reproduzdiariamente a pobreza e a desigualdade por todo o mundo.Se assim não for, e a prevalecer mera motivação “da propriedade”, então seria justificável também propor devaneioscomo a internacionalização do Museu do Louvre ou, quem sabe, dos poços de petróleo ou ainda, e neste caso não totalmentedesprovido de razão, do sistema financeiro mundial.Simão Jatene. Preconceito e pretensão. In: JB ecológico. Ano 4, n.º 42, jul./2005, p. 46-7 (com adaptações).A partir das idéias presentes nos textos acima, expresse a sua opinião, fundamentada em dois argumentos, sobrea melhor maneira de se preservar a maior floresta equatorial do planeta.",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
CC,2005,Geral,Discursiva,9,"Analisar gráficos e fazer comparações entre eles de forma a identificar o panorama global de desigualdade no acesso às novas tecnologias de informática e a capacidade de formular conclusões, a partir do estabelecimento de relações entre os gráficos e o texto apresentados.",,-,"62,1","45,9","44,8","17,3","Nos dias atuais, as novas tecnologias se desenvolvem de forma acelerada e a Internet ganha papel importantena dinâmica do cotidianodaspessoaseda economia mundial. No entanto, as conquistas tecnológicas, ainda querepresentem avanços, promovem conseqüências ameaçadoras.Leia os gráficos e a situação-problema expressa por meio de um diálogo entre uma mulher desempregada, à procura de uma vaga nomercado de trabalho, e um empregador. Apresente uma conclusão que pode ser extraída da análisea)dos dois gráficos; (valor: 5,0 pontos)b)da situação-problema, em relação aos gráficos. (valor: 5,0 pontos)",S,http://download.inep.gov.br/download/enade/2005/provas/COMPUTACAO.pdf,http://download.inep.gov.br/download/enade/2005/relatorios/Computacao.pdf,http://enadeies.inep.gov.br/enadeResultadoPDF/2005/relatorio/cursos/400105824316907.pdf,
